popularity,budget,revenue,director,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.239605,0,7788597,William Dear,88,Adventure|Action|Comedy,1991-03-15,12,5.8,1991,0.0,12470266.9053789
0.232415,0,0,Norman Jewison,103,Comedy|Drama,1991-10-18,11,5.1,1991,0.0,0.0
0.231517,0,524668,Jocelyn Moorhouse,86,Drama,1991-08-15,13,5.5,1991,0.0,840042.179189827
0.228463,0,0,Alan Parker,118,Comedy|Drama|Music,1991-08-14,59,7.2,1991,0.0,0.0
0.248729,0,0,Maria Lease,93,Horror,1991-11-25,13,5.6,1991,0.0,0.0
0.221139,0,0,Terry Hughes,107,Fantasy|Comedy|Science Fiction|Romance,1991-10-25,16,5.9,1991,0.0,0.0
0.22055,48000000,0,Robert Benton,106,Drama|Action|Thriller|Crime,1991-11-01,26,5.7,1991,76852456.412649,0.0
0.217044,0,0,Jeff Kanew,89,Action|Adventure|Drama|Mystery|Thriller,1991-07-26,12,4.5,1991,0.0,0.0
0.213074,0,0,Jodie Foster,99,Drama|Family,1991-09-06,25,5.8,1991,0.0,0.0
0.211558,23000000,20246790,Michael Karbelnikoff,104,Drama|Action|Thriller|Crime,1991-07-26,15,6.0,1991,36825135.3643943,32416990.5410637
0.210794,33000,0,E. Elias Merhige,78,Fantasy|Horror,1991-06-05,21,4.5,1991,52836.0637836962,0.0
0.757688,0,0,Brian Gilbert,116,Drama|Thriller,1991-01-11,21,6.2,1991,0.0,0.0
0.206,0,0,Eleanor Coppola|Fax Bahr|George Hickenlooper,96,Documentary,1991-09-06,28,7.8,1991,0.0,0.0
0.202054,0,0,Ken Kwapis|Marisa Silver,115,Comedy|Drama|Romance,1991-02-22,10,5.2,1991,0.0,0.0
0.201381,0,0,Terence Hill,92,Comedy|Western,1991-07-04,15,4.3,1991,0.0,0.0
0.194181,0,0,James Lapine,107,Drama|Comedy|Music|Romance,1991-04-12,11,6.0,1991,0.0,0.0
0.136857,0,0,Michael Apted,105,Drama,1991-03-15,17,6.6,1991,0.0,0.0
0.192123,22000000,11511031,Wolfgang Petersen,98,Mystery|Thriller,1991-10-11,11,6.5,1991,35224042.5224641,18430229.3373364
0.191606,14000000,34793160,Randal Kleiser,107,Action|Adventure|Drama|Family,1991-01-18,59,6.5,1991,22415299.7870226,55707079.4241317
0.189644,0,21830957,Chris Columbus,104,Comedy|Romance,1991-05-24,13,6.2,1991,0.0,34953388.9851857
0.23171,0,0,Blake Edwards,104,Fantasy|Comedy,1991-05-10,22,5.6,1991,0.0,0.0
0.181802,0,0,Russell Mulcahy,109,Action|Crime|Thriller,1991-10-04,39,6.0,1991,0.0,0.0
0.438283,0,0,Lewis Teague,101,Action|Science Fiction|Thriller,1991-05-10,19,5.7,1991,0.0,0.0
0.172296,17000000,4603929,Peter Faiman,107,Comedy,1991-07-19,25,6.6,1991,27218578.3128131,7371317.7666548
0.166624,0,0,Gordon Chan,100,Action|Comedy|Foreign,1991-12-31,12,6.7,1991,0.0,0.0
0.159178,0,0,Richard Linklater,97,Comedy,1991-07-05,41,6.4,1991,0.0,0.0
0.1523,13000000,3752426,Stewart Raffill,95,Fantasy|Comedy|Science Fiction|Romance,1991-01-07,11,4.8,1991,20814206.9450924,6007982.40847272
0.143837,0,0,Jaco Van Dormael,91,Drama,1991-05-15,12,5.9,1991,0.0,0.0
0.143265,0,0,Dan O'Bannon,108,Drama|Horror,1991-10-06,10,7.2,1991,0.0,0.0
0.255458,800000,0,David DeCoteau,86,Horror,1991-10-17,14,5.7,1991,1280874.27354415,0.0
0.070749,0,1750301,Peter Greenaway,120,Drama|Fantasy,1991-09-05,13,5.4,1991,0.0,2802394.40232324
0.130152,0,0,Damian Harris,104,Drama|Mystery|Thriller,1991-09-27,11,5.5,1991,0.0,0.0
0.275998,0,14812000,Robert Lieberman,92,Drama|Comedy|Family,1991-11-08,11,6.0,1991,0.0,23715387.1746699
0.106169,0,0,Bobcat Goldthwait,87,Action|Comedy,1991-03-13,11,4.9,1991,0.0,0.0
0.062221,0,2853801,Robert Mulligan,99,Drama|Family|Romance,1991-09-30,25,6.9,1991,0.0,4569200.35339321
0.098145,16400000,0,Richard Franklin,108,Adventure|Action|Comedy|Thriller,1991-04-16,17,6.4,1991,26257922.607655,0.0
0.095559,0,0,Michael Caton-Jones,104,Comedy|Romance,1991-08-02,68,5.9,1991,0.0,0.0
0.088988,0,0,Mira Nair,118,Drama|Romance,1991-09-18,11,6.2,1991,0.0,0.0
0.063844,0,0,Nancy Savoca,94,War|Drama|Romance,1991-09-13,10,6.0,1991,0.0,0.0
0.048237,0,4654288,Aaron Norris,95,Action|Crime|Thriller,1991-05-01,11,5.2,1991,0.0,7451947.20108156
3.777441,28000000,140767956,John McTiernan,131,Action|Thriller,1988-07-15,2800,7.2,1988,51628948.6465286,259560770.407171
2.150682,18000000,151668774,Penny Marshall,104,Fantasy|Drama|Comedy|Romance|Family,1988-06-03,564,6.7,1988,33190038.4156255,279660690.861712
1.905883,12000000,78756177,David Zucker,85,Action|Comedy|Crime,1988-12-02,543,6.8,1988,22126692.2770837,145217807.783211
1.651962,8000000,22433275,Greg Beeman,90,Comedy|Family,1988-07-06,52,6.2,1988,14751128.1847224,41364514.3910162
1.628865,15000000,73326666,Tim Burton,92,Fantasy|Comedy,1988-02-29,739,7.0,1988,27658365.3463546,135206381.190541
1.45982099999999,25000000,354825435,Barry Levinson,133,Drama,1988-12-11,934,7.4,1988,46097275.5772577,654259434.360614
1.39258099999999,1500000,11806119,Newt Arnold,92,Action,1988-02-26,180,6.4,1988,2765836.53463546,21769196.8416359
1.279955,39000000,288752301,John Landis,116,Comedy|Romance,1988-06-28,500,6.4,1988,71911749.900522,532427775.710571
1.183033,63000000,189015611,Peter MacDonald,102,Action|Adventure|Thriller|War,1988-05-24,385,5.7,1988,116165134.454689,348524188.34683
1.182453,20000000,0,Buddy Van Horn,91,Action|Crime|Thriller,1988-07-12,100,6.1,1988,36877820.4618061,0.0
1.152044,0,0,George Scribner,74,Animation|Comedy|Family,1988-11-18,211,6.4,1988,0.0,0.0
1.144528,15000000,216614388,Ivan Reitman,107,Comedy|Drama,1988-12-09,287,5.5,1988,27658365.3463546,399413325.505401
1.115598,70000000,329803958,Robert Zemeckis,104,Fantasy|Animation|Comedy|Crime|Family,1988-06-21,723,6.9,1988,129072371.616321,608122557.535853
1.101103,12300000,84460846,Don Bluth,69,Animation|Adventure|Family,1988-11-18,340,6.9,1988,22679859.5840108,155736595.742013
1.079886,20000000,171504781,Roger Donaldson,104,Drama|Romance,1988-07-29,175,5.5,1988,36877820.4618061,316236126.102969
1.055087,0,60328000,Richard Donner,101,Fantasy|Comedy|Drama,1988-11-22,205,6.6,1988,0.0,111238257.640992
0.891508,9000000,44196684,Tom Holland,87,Horror|Thriller,1988-11-08,254,6.2,1988,16595019.2078127,81493868.8779591
0.869474,35000000,57269863,Ron Howard,126,Adventure|Drama|Action,1988-05-01,250,6.7,1988,64536185.8081608,105599386.279311
0.83832,0,239606210,John Cornell,110,Adventure|Comedy,1988-05-19,159,5.5,1988,0.0,441807739.695691
0.78304,7000000,72500000,Renny Harlin,99,Horror|Thriller,1988-08-19,135,5.9,1988,12907237.1616321,133682099.174047
0.777228,0,42039085,Frank Oz,110,Crime|Comedy,1988-12-14,86,6.7,1988,0.0,77515491.4504305
0.75639,7000000,50888000,Ron Shelton,108,Comedy|Romance,1988-06-15,81,6.3,1988,12907237.1616321,93831926.3830196
0.753578,29000000,34994648,Walter Hill,104,Comedy|Action|Crime,1988-06-17,172,5.6,1988,53472839.6696189,64526317.3034052
0.727397,7500000,62493712,Charles Crichton,108,Comedy|Crime,1988-07-15,270,6.8,1988,13829182.6731773,115231594.556391
0.726889999999999,0,19510371,Alan Myerson,90,Action|Comedy|Crime,1988-03-17,85,4.8,1988,0.0,35974997.9440615
0.689972,0,21630088,Kenneth Johnson,110,Comedy|Family|Science Fiction|Drama,1988-07-06,86,5.4,1988,0.0,39883525.0918534
0.669161,19000000,8247943,Chuck Russell,95,Horror|Science Fiction,1988-08-05,65,6.0,1988,35033929.4387158,15208308.0566605
0.657109,17500000,25024919,Daniel Petrie,116,Comedy|Drama|Science Fiction,1988-09-13,46,5.7,1988,32268092.9040804,46143223.4976621
0.634251,0,5596267,James Signorelli,96,Fantasy|Horror|Comedy|Science Fiction,1988-09-30,38,6.1,1988,0.0,10318906.4841165
0.629628,0,0,Philip Kaufman,171,Comedy|Romance,1988-02-05,40,6.6,1988,0.0,0.0
0.616772,0,1108462,Michael Lehmann,102,Comedy|Drama,1988-10-01,194,7.1,1988,0.0,2043883.13123673
0.597387,0,0,George Sluizer,107,Horror|Thriller,1988-10-27,40,7.1,1988,0.0,0.0
0.588756,15000000,34604000,Alan Parker,128,Thriller|Crime|Drama,1988-12-08,144,7.1,1988,27658365.3463546,63806004.963017
0.573639999999999,0,2983784,Tommy Lee Wallace,104,Comedy|Horror,1988-04-07,32,6.6,1988,0.0,5501772.53244049
0.572843,28000000,103173635,Mike Nichols,114,Comedy|Drama|Romance,1988-12-20,116,6.4,1988,51628948.6465286,190240939.396096
0.540362,4000000,13008928,John Carpenter,94,Action|Horror|Science Fiction|Thriller,1988-11-23,229,6.9,1988,7375564.09236123,23987045.5592281
0.538522,3000000,7282851,Don Coscarelli,97,Action|Horror|Science Fiction|Thriller,1988-07-08,25,6.1,1988,5531673.06927092,13428783.5814042
0.528411,16000000,0,Graham Baker,91,Crime|Science Fiction|Thriller,1988-10-07,30,5.6,1988,29502256.3694449,0.0
0.514373,0,0,Jim Abrahams,97,Comedy,1988-06-10,26,5.7,1988,0.0,0.0
0.513842,5000000,17768757,Dwight H. Little,88,Horror|Thriller,1988-10-21,92,5.9,1988,9219455.11545154,32763651.5237731
0.499298,7000000,20256975,Craig R. Baxley,96,Action|Adventure|Comedy|Crime|Drama,1988-02-12,22,5.4,1988,12907237.1616321,37351654.3574648
0.497587,10000000,21486757,Jonathan Demme,104,Action|Comedy|Thriller|Crime|Romance,1988-08-19,25,6.0,1988,18438910.230903,39619238.3476228
0.493264,0,0,Woody Allen,84,Drama,1988-10-13,21,5.8,1988,0.0,0.0
0.485136,2800000,19170001,John Carl Buechler,88,Horror|Thriller,1988-05-13,81,5.4,1988,5162894.86465286,35347392.7565322
0.484083,0,0,Carl Schultz,97,Thriller|Mystery,1988-04-01,30,5.7,1988,0.0,0.0
0.481627,14000000,34670720,Stephen Frears,119,Drama|Romance,1988-12-16,124,6.7,1988,25814474.3232643,63929029.3720776
0.480782,20000000,13854000,Richard Benjamin,108,Comedy|Science Fiction,1988-12-09,65,5.6,1988,36877820.4618061,25545266.2338931
0.469728,20000000,17637950,Roman Polanski,120,Thriller|Action|Crime|Drama|Mystery,1988-02-16,87,6.4,1988,36877820.4618061,32522457.6707157
0.462906,0,5935269,Stewart Raffill,95,Family|Fantasy|Science Fiction,1988-08-12,15,4.3,1988,0.0,10943989.2287261
0.437627,2000000,0,Stephen Chiodo,88,Comedy|Horror|Science Fiction,1988-05-27,54,5.1,1988,3687782.04618061,0.0
0.427697,0,0,Kevin Reynolds,111,Drama|War,1988-09-14,24,6.7,1988,0.0,0.0
0.422717,0,0,Peter Greenaway,118,Comedy|Drama,1988-09-10,13,6.3,1988,0.0,0.0
0.420142,0,0,Sammo Hung|Corey Yuen Kwai,102,Action|Comedy|Romance,1988-02-11,16,7.0,1988,0.0,0.0
0.410654,0,12706478,Annabel Jankel|Rocky Morton,96,Thriller|Mystery,1988-03-18,14,5.6,1988,0.0,23429360.7192945
0.41037,6200000,9205924,Ken Wiederhorn,89,Comedy|Horror,1988-01-15,35,6.1,1988,11432124.3431599,16974720.6228516
0.402939,0,0,Thom Eberhardt,107,Comedy|Thriller|Crime|Mystery,1988-10-21,27,5.6,1988,0.0,0.0
0.186505,0,0,Allan Arkush,98,Comedy,1988-07-22,24,4.0,1988,0.0,0.0
0.389823,0,0,Sidney J. Furie,105,Action|Adventure|Drama|Thriller,1988-11-11,11,4.0,1988,0.0,0.0
0.385293,0,0,Roger Young,180,Action|Drama|Mystery|Thriller,1988-05-08,20,6.4,1988,0.0,0.0
0.384618,10500000,14144000,Gary Sherman,98,Horror|Thriller,1988-06-10,58,4.4,1988,19360855.7424482,26079994.6305893
0.380129,0,0,Terry Gilliam,126,Action|Adventure|Comedy|Fantasy,1988-12-07,76,6.9,1988,0.0,0.0
0.283003,0,6193901,Aaron Norris,101,Action|War,1988-01-22,29,4.9,1988,0.0,11420878.45181
0.374076,0,20324096,Peter Hyams,97,Action|Adventure|Crime|Drama|Mystery,1988-06-10,40,5.7,1988,0.0,37475418.1668256
0.370575,30000000,38413606,Martin Brest,126,Adventure|Comedy|Crime,1988-07-20,105,6.9,1988,55316730.6927092,70830503.267928
0.361962,0,0,Eric Karson,93,Drama|Action,1988-05-01,18,3.8,1988,0.0,0.0
0.35674,7500000,18869631,Andrew Davis,99,Action|Adventure|Drama|Thriller,1988-04-08,67,5.9,1988,13829182.6731773,34793543.2099266
0.35363,7000000,8373585,Martin Scorsese,164,Drama,1988-08-12,76,6.7,1988,12907237.1616321,15439978.2125836
0.349522,0,7399763,Neil Jordan,99,Horror|Fantasy|Comedy,1988-11-18,20,5.9,1988,0.0,13644356.5686958
0.340089,0,0,Stan Winston,86,Horror,1988-06-09,37,5.5,1988,0.0,0.0
0.339766,0,0,Jonathan Kaplan,111,Drama,1988-10-14,57,6.7,1988,0.0,0.0
0.336536,1300000,354704,Renny Harlin,102,Crime|Drama|Horror|Thriller,1988-03-04,11,6.8,1988,2397058.3300174,654035.521454225
0.3065,0,0,John Waters,92,Drama|Comedy|Music|Romance|Family,1988-02-16,52,6.2,1988,0.0,0.0
0.330626,0,0,Phil Joanou,98,Documentary|Music,1988-11-04,16,6.5,1988,0.0,0.0
0.324427,0,12090735,Tony Randel,97,Horror|Thriller,1988-12-23,83,6.1,1988,0.0,22293997.7290638
0.321068,22000000,0,Colin Chilvers|Jerry Kramer|Jim Blashfield,93,Action|Crime|Music|Fantasy|Thriller,1988-10-29,73,6.1,1988,40565602.5079868,0.0
0.320295,24000000,43455230,Howard Deutch,91,Comedy,1988-06-17,65,6.2,1988,44253384.5541674,80126708.5033247
0.319332,22000000,0,Michael Apted,129,Drama,1988-09-23,57,6.8,1988,40565602.5079868,0.0
0.317301,0,0,Donald Petrie,104,Comedy|Drama|Romance,1988-10-13,60,5.7,1988,0.0,0.0
0.315482,0,0,Spike Lee,121,Comedy|Drama,1988-02-12,18,6.1,1988,0.0,0.0
0.304038,0,0,Anthony Hickox,95,Horror|Comedy,1988-06-17,19,5.4,1988,0.0,0.0
0.236514,0,0,John Lasseter,5,Animation|Family,1988-08-01,51,6.1,1988,0.0,0.0
0.288071,13000000,8038508,David Cronenberg,115,Drama|Horror|Thriller,1988-09-23,65,6.9,1988,23970583.300174,14822132.7402396
0.287435,0,0,Terence Davies,81,Drama,1988-09-29,11,6.8,1988,0.0,0.0
0.28514,6000000,28202109,John R. Cherry III,95,Comedy|Family,1988-11-11,23,5.2,1988,11063346.1385418,52001615.6173144
0.28161,0,0,Clint Eastwood,161,Drama|Music,1988-07-01,23,6.5,1988,0.0,0.0
0.231618,0,0,John Hughes,106,Comedy|Drama|Romance,1988-02-05,22,5.8,1988,0.0,0.0
0.265664,4000000,9797098,Andrew Fleming,86,Horror|Thriller,1988-04-08,11,4.9,1988,7375564.09236123,18064781.054536
0.265596,5000000,0,Mark Goldblatt,86,Action|Comedy|Drama|Horror|Science Fiction,1988-05-06,17,5.1,1988,9219455.11545154,0.0
0.264922,0,0,Charles A. Nichols,90,TV Movie|Animation|Family,1988-01-01,23,6.2,1988,0.0,0.0
0.25926,0,1547397,Zalman King,104,Drama|Romance,1988-04-29,10,4.6,1988,0.0,2853231.43745687
0.254965,0,0,Michael A. Simpson,80,Horror|Comedy,1988-10-31,20,6.0,1988,0.0,0.0
0.254085,1200000,3109904,Kevin Tenney,90,Horror,1988-10-14,30,5.4,1988,2212669.22770837,5734324.06827264
0.248819,0,0,John Sayles,119,Drama|History,1988-09-02,25,7.3,1988,0.0,0.0
0.246182,4000000,3468572,Oliver Stone,110,Drama,1988-12-21,16,5.5,1988,7375564.09236123,6395668.7737424
0.238423,0,0,James Bridges,107,Drama,1988-04-01,12,3.9,1988,0.0,0.0
0.407649,10000000,3916303,Julien Temple,100,Music|Comedy|Drama|Romance|Science Fiction,1988-09-08,43,5.5,1988,18438910.230903,7221235.94540164
0.232779,0,57041866,Garry Marshall,123,Comedy|Drama,1988-12-21,24,6.3,1988,0.0,105178984.65772
0.127215,0,0,Bud Smith ,91,Comedy,1988-03-22,12,4.3,1988,0.0,0.0
0.137660999999999,0,0,Mou Tun-fei,105,War|History,1988-12-01,17,5.9,1988,0.0,0.0
0.218145,0,0,Yahoo Serious,91,Comedy|Science Fiction,1988-12-15,19,4.2,1988,0.0,0.0
0.211124,0,0,Errol Morris,103,Mystery|Documentary|Crime,1988-08-28,54,8.0,1988,0.0,0.0
0.206515,0,3184348,Peter Markle,105,Action|Drama|War,1988-07-21,15,4.7,1988,0.0,5871590.69159558
0.206468,0,29300000,Roger Spottiswoode,109,Action|Adventure|Crime|Thriller,1988-02-12,16,6.5,1988,0.0,54026006.976546
0.20591,0,15122000,Randal Kleiser,86,Comedy|Family,1988-07-22,12,6.2,1988,0.0,27883320.0511716
0.205453,23000000,0,Robert Towne,115,Action|Adventure|Crime|Romance|Thriller,1988-12-02,62,6.1,1988,42409493.5310771,0.0
0.200403,15000000,21032267,David Seltzer,123,Comedy|Drama,1988-10-07,19,5.1,1988,27658365.3463546,38781208.3165385
0.199235,4500000,3813293,Mick Garris,86,Thriller|Comedy|Horror|Science Fiction,1988-04-29,40,4.5,1988,8297509.60390639,7031296.73111311
0.194418,0,0,Ã‰tienne Chatiliez,90,Comedy,1988-02-03,28,7.2,1988,0.0,0.0
0.18872,7000000,5344577,George A. Romero,113,Thriller|Drama|Horror|Science Fiction,1988-07-29,17,6.0,1988,12907237.1616321,9854817.55251493
0.256656,0,0,Francis Ford Coppola,110,Drama,1988-08-12,24,6.0,1988,0.0,0.0
0.180017,23000,0,Fred Olen Ray,75,Comedy|Horror,1988-03-01,13,5.0,1988,42409.4935310771,0.0
0.178302,0,0,Richard Boden,43,Comedy|History,1988-01-01,11,6.7,1988,0.0,0.0
0.314786,0,14681192,Bud Yorkin,113,Comedy|Romance,1988-07-08,18,4.8,1988,0.0,27070518.1370652
0.177816,0,0,John De Bello,98,Comedy|Horror|Science Fiction,1988-04-22,20,5.1,1988,0.0,0.0
0.171457,1100000,0,William Lustig,85,Thriller|Action|Horror,1988-05-13,33,5.5,1988,2028280.12539934,0.0
0.168545,2500000,589244,Godfrey Reggio,99,Documentary|Drama|Music,1988-04-29,18,7.2,1988,4609727.55772577,1086501.72200982
0.167846,7000000,19595031,Wes Craven,98,Horror|Thriller,1988-02-05,37,5.7,1988,12907237.1616321,36131101.7580763
0.160781999999999,0,2835116,Sidney Lumet,116,Drama,1988-09-07,19,7.3,1988,0.0,5227644.9418197
0.156916,0,0,Brian Gilbert,98,Comedy|Fantasy,1988-02-25,13,6.0,1988,0.0,0.0
0.155543,6000000,46616067,Dennis Hopper,120,Action|Crime|Drama,1988-04-15,36,6.4,1988,11063346.1385418,85954947.4730764
0.154945,20000000,51684798,Mike Nichols,106,Comedy|Drama|Romance,1988-03-25,24,6.4,1988,36877820.4618061,95301135.0624359
0.151874,0,0,Michael Ritchie,97,Comedy,1988-01-15,11,5.1,1988,0.0,0.0
0.149591,2000000,725131,Robert Bierman,103,Comedy|Fantasy|Horror,1988-09-17,28,5.5,1988,3687782.04618061,1337062.54146449
0.149108,0,0,Juan Piquer SimÃ³n,89,Horror|Science Fiction,1988-02-05,12,4.1,1988,0.0,0.0
0.279333,0,0,George Roy Hill,101,Comedy,1988-06-03,27,6.5,1988,0.0,0.0
0.14174,0,0,Lawrence Kasdan,121,Drama|Romance,1988-12-23,18,5.6,1988,0.0,0.0
0.119393,425000,0,William Wesley,83,Horror,1988-09-28,10,6.0,1988,783653.684813381,0.0
0.138906,0,0,Keenen Ivory Wayans,88,Action|Comedy,1988-11-10,24,5.4,1988,0.0,0.0
0.195211,0,13994920,RamÃ³n MenÃ©ndez,103,Drama,1988-03-11,28,7.3,1988,0.0,25805107.356867
0.117336,2500000,1189315,Ken Russell,93,Comedy|Horror,1988-09-14,19,5.4,1988,4609727.55772577,2192967.25212665
0.131437,0,0,Donald G. Jackson|R.J. Kizer,88,Action|Comedy|Horror|Science Fiction,1988-01-01,12,4.5,1988,0.0,0.0
0.175236,0,241,Bernard Rose,92,Drama|Fantasy|Horror,1988-01-01,12,5.5,1988,0.0,444.377736564764
0.120104,0,0,Andrew Solt,100,Documentary|Music,1988-10-07,15,6.8,1988,0.0,0.0
0.025511,0,0,Paul Flaherty,93,Fantasy|Comedy,1988-04-08,11,7.0,1988,0.0,0.0
0.113154,0,0,Ray Patterson,80,TV Movie|Animation|Family|Mystery|Comedy,1988-01-01,20,6.0,1988,0.0,0.0
0.078232,0,0,Penelope Spheeris,93,Documentary|Music,1988-06-17,10,7.1,1988,0.0,0.0
0.077948,15000000,6908797,Fred Schepisi,120,Drama|Foreign,1988-11-11,16,5.5,1988,27658365.3463546,12739068.7686532
0.076958,0,17514553,John G. Avildsen,98,Drama|Family|Romance,1988-01-15,12,6.4,1988,0.0,32294927.0501394
0.076438,16000000,4192440,Joseph Zito,105,Action|History|War,1988-12-24,22,4.6,1988,29502256.3694449,7730402.48084473
0.019926,0,0,Brian Mills,105,Drama|Comedy|Thriller|Mystery,1988-08-31,11,5.6,1988,0.0,0.0
0.201098,0,0,Alan Metter,89,Comedy,1988-03-04,10,5.8,1988,0.0,0.0
0.057681,5000000,3569939,Ken Annakin,100,Fantasy|Adventure|Family,1988-07-06,10,5.7,1988,9219455.11545154,6582578.47507999
0.132436,0,0,Marilyn Fox,171,Adventure|Family|Fantasy,1988-11-03,18,6.8,1988,0.0,0.0
0.019075,0,0,Frank Henenlotter,86,Comedy|Horror,1988-01-15,11,5.6,1988,0.0,0.0
3.474728,18000000,98235548,John McTiernan,107,Science Fiction|Action|Adventure|Thriller,1987-06-11,1250,7.1,1987,34543447.8851637,188521918.489361
2.0267,17000000,46357676,Stanley Kubrick,116,Drama|War,1987-06-26,1311,7.7,1987,32624367.4470991,88964109.1657392
1.945847,6000000,213954274,Emile Ardolino,100,Drama|Music|Romance,1987-08-21,654,6.9,1987,11514482.6283879,410595461.873724
1.846689,22700000,38119483,Mel Brooks,96,Comedy|Science Fiction,1987-06-24,496,6.5,1987,43563125.9440676,73154354.1344381
1.511663,40000000,191185897,John Glen,130,Action|Adventure|Thriller,1987-06-29,238,6.0,1987,76763217.5225861,366901114.966543
1.503371,13000000,53000000,Paul Verhoeven,102,Action|Thriller|Science Fiction,1987-07-17,834,6.8,1987,24948045.6948404,101711263.217426
1.427206,3600000,5923044,Sam Raimi,84,Horror|Comedy|Fantasy,1987-03-13,383,7.5,1987,6908689.57703275,11366797.8741962
1.393529,15000000,120207127,Richard Donner,110,Adventure|Action|Comedy|Thriller|Crime,1987-03-06,801,6.6,1987,28786206.5709698,230687145.941653
1.354524,27000000,38122105,Paul Michael Glaser,101,Action|Science Fiction,1987-11-13,352,6.3,1987,51815171.8277456,73159385.9633467
1.285867,23000000,51881013,Joseph Sargent,89,Adventure|Thriller,1987-07-17,111,3.7,1987,44138850.075487,99563837.1552779
1.186793,16000000,30857814,Rob Reiner,98,Adventure|Family|Fantasy|Comedy|Romance,1987-09-18,1000,7.5,1987,30705287.0090344,59218627.2088375
1.121083,5000000,44793222,Chuck Russell,96,Horror|Thriller,1987-02-27,168,6.2,1987,9595402.19032326,85961796.0980872
1.082108,15000000,43848069,Oliver Stone,126,Crime|Drama,1987-12-10,294,6.7,1987,28786206.5709698,84147971.4648091
1.07467,20000000,299965036,Tony Scott,100,Action|Comedy|Crime,1987-05-18,333,6.1,1987,38381608.761293,575657032.690959
1.065222,17000000,19300000,Sidney J. Furie,90,Action|Adventure|Fantasy|Science Fiction|Thriller,1987-07-23,149,4.3,1987,32624367.4470991,37038252.4546478
1.026436,6000000,29180280,Joel Coen,94,Comedy|Crime,1987-03-01,268,7.0,1987,11514482.6283879,55999304.5252492
1.016148,25000000,76270454,Brian De Palma,119,Crime|Drama|History|Thriller,1987-06-02,751,7.5,1987,47977010.9516163,146369136.273709
1.011111,13000000,123922370,Barry Levinson,121,Comedy|Drama|War,1987-12-23,363,7.0,1987,24948045.6948404,237816996.10561
0.97023,23000000,43984230,Bernardo Bertolucci,163,Drama|History,1987-10-21,165,7.1,1987,44138850.075487,84409275.3763364
0.865812999999999,14000000,320145693,Adrian Lyne,119,Horror|Drama|Romance|Thriller,1987-09-11,131,6.4,1987,26867126.1329051,614385336.766952
0.830933,0,28061343,Jim Drake,88,Action|Comedy|Crime,1987-04-02,126,5.0,1987,0.0,53851974.4171225
